Data,H,|I,Out_Acc,In_Acc,Sol_Time,Model,Warm_Start,Warm_Start_Time,Time_Limit,Rand_State,MIP_Gap,Obj_Val,Obj_Bound,VIS_Calls,VIS_Cuts,VIS_Time,HP_Time,FP_Time,FP_Num_CB,FP_Num_Cuts,Eps,Branch_Type
wine_white,3,3673,0.444081633,0.451402124,600.0118458,OCT-Multivariate,FALSE,0,600,89,1,0,0.548053362,,,,,,,,,
wine_white,2,3673,0.291428571,0.299482712,600.2764709,CUT2-UF,FALSE,0,600,42,inf,0,3524,825,2472,516.677436,0.01323602,0,0,0,0,VIS
wine_white,2,3673,0.291428571,0.299482712,600.1696799,CUT2,FALSE,0,600,42,inf,0,3524,839,1078,536.0714802,0.016526857,0,0,0,0,VIS
wine_white,2,3673,0.291428571,0.299482712,600.3782289,CUT2-FF-ROOT,FALSE,0,600,42,inf,0,3524,889,2664,530.0924547,0.014608767,0.32189667,5,0,4,VIS
wine_white,2,3673,0.291428571,0.299482712,600.271889,CUT2-MV-ROOT,FALSE,0,600,42,inf,0,3524,826,2475,510.2444237,0.02280627,0.327515416,5,0,4,VIS
wine_white,2,3673,0.291428571,0.299482712,600.1097331,CUT2-ALL-ROOT,FALSE,0,600,42,inf,0,3524,1098,2238,479.6700591,0.017563134,0.33483672,5,0,4,VIS
wine_white,3,3673,0.444897959,0.450040839,615.803957,SOCT-Benders,None,0,600,89,1.222020569,3673,1653,554,3754,272.8206499,0,,,,,
wine_white,3,3673,0.451428571,0.453852437,600.0300519,OCT-Multivariate,FALSE,0,600,42,1,0,0.545330792,,,,,,,,,
wine_white,2,3673,0.192653061,0.175333515,600.003376,CUT1-UF,FALSE,0,600,0,inf,0,3528,841,2520,530.1713404,0.012404509,0,0,0,0,VIS
wine_white,2,3673,0.192653061,0.175333515,600.0669198,CUT1,FALSE,0,600,0,inf,0,3528,883,1765,542.8501909,0.012793228,0,0,0,0,VIS
wine_white,2,3673,0.192653061,0.175333515,600.1366172,CUT1-FF-ROOT,FALSE,0,600,0,inf,0,3528,850,2545,534.2109665,0.015182436,0.278410727,5,1773,4,VIS
wine_white,2,3673,0.192653061,0.175333515,600.0140731,CUT1-MV-ROOT,FALSE,0,600,0,inf,0,3528,835,2500,523.1093931,0.013629824,0.278272716,5,1773,4,VIS
wine_white,2,3673,0.192653061,0.175333515,600.67044,CUT1-ALL-ROOT,FALSE,0,600,0,inf,0,3528,837,2506,529.6878072,0.0144464,0.271090833,5,1773,4,VIS
wine_white,3,3673,0.448163265,0.448951811,600.023936,SOCT-Benders,None,0,600,42,1.227410552,3673,1649,1049,7288,500.6275907,0,,,,,
wine_white,3,3673,0.449795918,0.452218895,600.0489841,OCT-Multivariate,FALSE,0,600,0,1,0,0.547781105,,,,,,,,,
wine_white,2,3673,0.192653061,0.175333515,600.3901651,CUT2-UF,FALSE,0,600,0,inf,0,3528,807,2418,519.7867575,0.012020633,0,0,0,0,VIS
wine_white,2,3673,0.192653061,0.175333515,600.1689641,CUT2,FALSE,0,600,0,inf,0,3528,812,2430,521.6062135,0.012246964,0,0,0,0,VIS
wine_white,2,3673,0.192653061,0.175333515,600.3694448,CUT2-FF-ROOT,FALSE,0,600,0,inf,0,3528,869,1738,539.5527586,0.012409082,0.222346071,3,1773,4,VIS
wine_white,2,3673,0.192653061,0.175333515,600.2703309,CUT2-MV-ROOT,FALSE,0,600,0,inf,0,3528,846,2533,532.201287,0.012368035,0.351056164,5,1773,4,VIS
wine_white,2,3673,0.192653061,0.175333515,600.1773121,CUT2-ALL-ROOT,FALSE,0,600,0,inf,0,3528,840,2516,531.1252973,0.012974365,0.288578568,4,1773,4,VIS
wine_white,3,3673,0.449795918,0.448407296,600.0040081,SOCT-Benders,None,0,600,0,1.230115361,3673,1647,224,1492,106.0472863,0,,,,,
wine_white,3,3673,0.028571429,0.038115981,600.054467,CUT1-UF,FALSE,0,600,138,inf,0,3673,347,2379,368.8064773,0.029563017,0,0,0,0,VIS
wine_white,4,3673,0.456326531,0.44622924,600.0487752,OCT-Multivariate,FALSE,0,600,138,1,0,0.55377076,,,,,,,,,
wine_white,3,3673,0.028571429,0.038115981,600.4286211,CUT1,FALSE,0,600,138,inf,0,3673,235,1637,239.1026696,0.029838191,0,0,0,0,VIS
wine_white,3,3673,0.028571429,0.038115981,600.687288,CUT1-FF-ROOT,FALSE,0,600,138,inf,0,3673,298,2079,306.6024269,0.030925287,0.755345259,4,15392,4,VIS
wine_white,3,3673,0.028571429,0.038115981,601.0129862,CUT1-MV-ROOT,FALSE,0,600,138,inf,0,3673,280,1953,301.2324362,0.030914923,0.808015889,4,15392,4,VIS
wine_white,3,3673,0.028571429,0.038115981,600.34447,CUT1-ALL-ROOT,FALSE,0,600,138,inf,0,3673,290,2023,327.9809312,0.030453952,0.668472389,4,12420,4,VIS
wine_white,4,3673,0.456326531,0.44622924,600.1699951,SOCT-Benders,None,0,600,138,1.24100061,3673,1639,644,7137,463.3360119,0,,,,,
wine_white,3,3673,0.028571429,0.038115981,600.5476348,CUT2-UF,FALSE,0,600,138,inf,0,3673,333,1997,289.6779769,0.030410293,0,0,0,0,VIS
wine_white,3,3673,0.028571429,0.038115981,600.598922,CUT2,FALSE,0,600,138,inf,0,3673,298,1814,319.5521035,0.029881913,0,0,0,0,VIS
wine_white,4,3673,0.443265306,0.45085761,600.0365951,OCT-Multivariate,FALSE,0,600,15,1,0,0.54914239,,,,,,,,,
wine_white,3,3673,0.028571429,0.038115981,600.8259289,CUT2-FF-ROOT,FALSE,0,600,138,inf,0,3673,256,1732,265.4410846,0.030102598,1.172845468,5,19871,4,VIS
wine_white,3,3673,0.028571429,0.038115981,600.5183132,CUT2-MV-ROOT,FALSE,0,600,138,inf,0,3673,221,1320,199.9833535,0.028588353,1.281379554,5,19992,4,VIS
wine_white,3,3673,0.028571429,0.038115981,600.02387,CUT2-ALL-ROOT,FALSE,0,600,138,inf,0,3673,228,1352,257.2533616,0.04680755,1.186540795,5,12839,4,VIS
wine_white,4,3673,0.443265306,0.450585353,600.4229209,SOCT-Benders,None,0,600,15,1.219335347,3673,1655,676,7216,478.2612453,0,,,,,
wine_white,3,3673,0.182040816,0.178872856,601.0290191,CUT1-UF,FALSE,0,600,15,inf,0,3673,239,1639,280.7896085,0.036089363,0,0,0,0,VIS
wine_white,3,3673,0.182040816,0.178872856,600.009681,CUT1,FALSE,0,600,15,inf,0,3673,265,1848,383.4815501,0.030367566,0,0,0,0,VIS
wine_white,3,3673,0.182040816,0.178872856,600.049248,CUT1-FF-ROOT,FALSE,0,600,15,inf,0,3673,253,1760,354.7863965,0.033998005,0.811507292,5,5331,4,VIS
wine_white,4,3673,0.444897959,0.45085761,600.0444369,OCT-Multivariate,FALSE,0,600,89,1,0,0.549414647,,,,,,,,,
wine_white,3,3673,0.182040816,0.178872856,601.189676,CUT1-MV-ROOT,FALSE,0,600,15,inf,0,3673,239,1663,336.9342738,0.035188241,0.799704388,5,5569,4,VIS
wine_white,3,3673,0.182040816,0.178872856,600.0421739,CUT1-ALL-ROOT,FALSE,0,600,15,inf,0,3673,189,1316,274.9216081,0.03177546,1.103401279,7,6813,4,VIS
wine_white,4,3673,0.444897959,0.450040839,600.0329139,SOCT-Benders,None,0,600,89,1.222020569,3673,1653,592,7747,442.9915681,0,,,,,
wine_white,3,3673,0.182040816,0.178872856,600.0114131,CUT2-UF,FALSE,0,600,15,inf,0,3673,397,2765,353.8728915,0.035122097,0,0,0,0,VIS
wine_white,3,3673,0.182040816,0.178872856,601.397006,CUT2,FALSE,0,600,15,inf,0,3673,158,1099,230.6043574,0.031274574,0,0,0,0,VIS
wine_white,3,3673,0.182040816,0.178872856,600.3218079,CUT2-FF-ROOT,FALSE,0,600,15,inf,0,3673,150,1039,211.3902746,0.035539569,1.268002003,6,5717,4,VIS
wine_white,3,3673,0.182040816,0.178872856,600.2621791,CUT2-MV-ROOT,FALSE,0,600,15,inf,0,3673,158,1095,224.2209825,0.036328472,1.041549439,5,5918,4,VIS
wine_white,3,3673,0.182040816,0.178872856,600.4899089,CUT2-ALL-ROOT,FALSE,0,600,15,inf,0,3673,269,1876,395.0408866,0.037896048,0.481310219,2,6414,4,VIS
wine_white,4,3673,0.448979592,0.448679553,600.0520751,OCT-Multivariate,FALSE,0,600,42,1,0,0.550231418,,,,,,,,,
wine_white,4,3673,0.448163265,0.448951811,600.671823,SOCT-Benders,None,0,600,42,1.227410552,3673,1649,649,8783,468.215647,0,,,,,
wine_white,3,3673,0.187755102,0.176967057,600.008409,CUT1-UF,FALSE,0,600,89,inf,0,3673,302,2104,281.0003777,0.028246708,0,0,0,0,VIS
wine_white,3,3673,0.187755102,0.176967057,600.5584459,CUT1,FALSE,0,600,89,inf,0,3673,330,2303,430.0372175,0.035970436,0,0,0,0,VIS
wine_white,3,3673,0.187755102,0.176967057,600.827709,CUT1-FF-ROOT,FALSE,0,600,89,inf,0,3673,355,2250,351.8943367,0.027901785,0.784118718,5,9050,4,VIS
wine_white,3,3673,0.187755102,0.176967057,600.1679471,CUT1-MV-ROOT,FALSE,0,600,89,inf,0,3673,402,2466,389.9054658,0.034738641,0.989824822,6,8066,4,VIS
wine_white,3,3673,0.187755102,0.176967057,601.0860209,CUT1-ALL-ROOT,FALSE,0,600,89,inf,0,3673,328,2289,358.0134551,0.031343322,0.899224708,5,11035,4,VIS
wine_white,4,3673,0.449795918,0.448407296,600.1258299,OCT-Multivariate,FALSE,0,600,0,1,0,0.551592704,,,,,,,,,
wine_white,4,3673,0.449795918,0.448407296,600.411443,SOCT-Benders,None,0,600,0,1.230115361,3673,1647,621,8054,456.3377748,0,,,,,
wine_white,3,3673,0.187755102,0.176967057,600.689115,CUT2-UF,FALSE,0,600,89,inf,0,3673,374,2607,331.3224956,0.032301689,0,0,0,0,VIS
wine_white,3,3673,0.187755102,0.176967057,601.021908,CUT2,FALSE,0,600,89,inf,0,3673,333,2322,429.8685504,0.030151175,0,0,0,0,VIS
wine_white,3,3673,0.187755102,0.176967057,600.381299,CUT2-FF-ROOT,FALSE,0,600,89,inf,0,3673,317,2212,433.1906945,0.03319745,0.495332042,2,5985,4,VIS
wine_white,3,3673,0.187755102,0.176967057,600.939662,CUT2-MV-ROOT,FALSE,0,600,89,inf,0,3673,314,2191,427.1740585,0.034731871,0.517916236,2,5985,4,VIS
wine_white,3,3673,0.187755102,0.176967057,600.663722,CUT2-ALL-ROOT,FALSE,0,600,89,inf,0,3673,306,1554,328.4876875,0.037094375,1.322344229,6,13368,4,VIS
wine_white,5,3673,0.456326531,0.44622924,600.229321,SOCT-Benders,None,0,600,138,1.24100061,3673,1639,343,6717,350.4428635,0,,,,,
wine_white,5,3673,0.455510204,0.446501497,600.135325,OCT-Multivariate,FALSE,0,600,138,1,0,0.553498503,,,,,,,,,
wine_white,3,3673,0.291428571,0.299482712,600.591404,CUT1-UF,FALSE,0,600,42,inf,0,3673,277,1882,253.100439,0.029838251,0,0,0,0,VIS
wine_white,3,3673,0.291428571,0.299482712,600.0757959,CUT1,FALSE,0,600,42,inf,0,3673,172,1028,214.647972,0.02866159,0,0,0,0,VIS
wine_white,3,3673,0.291428571,0.299482712,600.183742,CUT1-FF-ROOT,FALSE,0,600,42,inf,0,3673,178,1214,197.6748504,0.037364988,1.041559199,6,14769,4,VIS
wine_white,3,3673,0.291428571,0.299482712,600.3534899,CUT1-MV-ROOT,FALSE,0,600,42,inf,0,3673,181,1224,200.4381649,0.033751072,1.070567826,6,14830,4,VIS
wine_white,3,3673,0.291428571,0.299482712,600.2035019,CUT1-ALL-ROOT,FALSE,0,600,42,inf,0,3673,209,1257,248.2571227,0.035444088,1.120306952,6,28490,4,VIS
wine_white,5,3673,0.443265306,0.450585353,601.0146859,SOCT-Benders,None,0,600,15,1.219335347,3673,1655,349,7033,362.0055544,0,,,,,
wine_white,5,3673,0.443265306,0.450585353,600.1598461,OCT-Multivariate,FALSE,0,600,15,1,0,0.549414647,,,,,,,,,
wine_white,3,3673,0.291428571,0.299482712,600.4342461,CUT2-UF,FALSE,0,600,42,inf,0,3673,259,1547,283.7131434,0.034666013,0,0,0,0,VIS
wine_white,3,3673,0.291428571,0.299482712,600.5445061,CUT2,FALSE,0,600,42,inf,0,3673,140,968,173.7889849,0.031914903,0,0,0,0,VIS
wine_white,3,3673,0.291428571,0.299482712,600.099714,CUT2-FF-ROOT,FALSE,0,600,42,inf,0,3673,140,835,146.2390838,0.032947185,1.368086692,6,23383,4,VIS
wine_white,3,3673,0.291428571,0.299482712,600.815273,CUT2-MV-ROOT,FALSE,0,600,42,inf,0,3673,209,1455,229.6133857,0.034230771,1.230837116,5,23963,4,VIS
wine_white,3,3673,0.291428571,0.299482712,600.8586719,CUT2-ALL-ROOT,FALSE,0,600,42,inf,0,3673,241,1679,279.6281488,0.041342055,1.384411,5,38681,4,VIS
wine_white,5,3673,0.444897959,0.450040839,601.0342841,SOCT-Benders,None,0,600,89,1.222020569,3673,1653,361,5859,377.6377828,0,,,,,
wine_white,5,3673,0.444897959,0.451946638,600.2485912,OCT-Multivariate,FALSE,0,600,89,1,0,0.548053362,,,,,,,,,
wine_white,3,3673,0.192653061,0.175333515,600.7403381,CUT1-UF,FALSE,0,600,0,inf,0,3673,482,3361,395.7450959,0.030696524,0,0,0,0,VIS
wine_white,3,3673,0.192653061,0.175333515,600.2194669,CUT1,FALSE,0,600,0,inf,0,3673,335,2004,396.4837609,0.035660384,0,0,0,0,VIS
wine_white,3,3673,0.192653061,0.175333515,600.9979191,CUT1-FF-ROOT,FALSE,0,600,0,inf,0,3673,323,1932,376.939005,0.031451344,0.54788596,3,6306,4,VIS
wine_white,3,3673,0.192653061,0.175333515,600.6502652,CUT1-MV-ROOT,FALSE,0,600,0,inf,0,3673,324,1938,379.5412291,0.036134157,0.370579707,2,6291,4,VIS
wine_white,3,3673,0.192653061,0.175333515,600.1574068,CUT1-ALL-ROOT,FALSE,0,600,0,inf,0,3673,261,1820,375.1319696,0.035079308,0.392592847,2,6435,4,VIS
wine_white,5,3673,0.448163265,0.448951811,600.3706801,SOCT-Benders,None,0,600,42,1.227410552,3673,1649,360,5757,367.6099448,0,,,,,
wine_white,5,3673,0.448163265,0.448951811,600.1894579,OCT-Multivariate,FALSE,0,600,42,1,0,0.551048189,,,,,,,,,
wine_white,3,3673,0.192653061,0.175333515,600.311888,CUT2-UF,FALSE,0,600,0,inf,0,3673,400,2787,389.3929435,0.030196127,0,0,0,0,VIS
wine_white,3,3673,0.192653061,0.175333515,601.083113,CUT2,FALSE,0,600,0,inf,0,3673,332,1986,393.1599057,0.028570959,0,0,0,0,VIS
wine_white,3,3673,0.192653061,0.175333515,600.0327299,CUT2-FF-ROOT,FALSE,0,600,0,inf,0,3673,268,1869,375.9408419,0.031587645,0.471939657,2,6449,4,VIS
wine_white,3,3673,0.192653061,0.175333515,600.652174,CUT2-MV-ROOT,FALSE,0,600,0,inf,0,3673,284,1981,397.9371054,0.029317062,1.113004781,5,6462,4,VIS
wine_white,3,3673,0.192653061,0.175333515,601.093703,CUT2-ALL-ROOT,FALSE,0,600,0,inf,0,3673,177,1232,258.8863259,0.029957905,1.060494173,5,6883,4,VIS
wine_white,5,3673,0.449795918,0.448407296,600.0440211,SOCT-Benders,None,0,600,0,1.230115361,3673,1647,404,6485,415.8124268,0,,,,,
wine_white,5,3673,0.447346939,0.448679553,600.2043042,OCT-Multivariate,FALSE,0,600,0,1,0,0.551320447,,,,,,,,,
banknote,2,1029,1,0.995140914,4.934566975,OCT-Multivariate,FALSE,0,600,138,0,0,0,,,,,,,,,
wine_white,4,3673,0.028571429,0.038115981,600.048959,CUT1-UF,FALSE,0,600,138,inf,0,3673,10,63,10.25598785,0.091221053,0,0,0,0,VIS
wine_white,4,3673,0.028571429,0.038115981,600.0241179,CUT1,FALSE,0,600,138,inf,0,3673,1,0,0.124245452,0.08508613,0,0,0,0,VIS
wine_white,4,3673,0.028571429,0.038115981,600.019232,CUT1-FF-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.11983669,0.076066935,0.450647697,1,13671,4,VIS
wine_white,4,3673,0.028571429,0.038115981,600.0173199,CUT1-MV-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.110768195,0.077874396,0.516657013,1,13671,4,VIS
wine_white,4,3673,0.028571429,0.038115981,600.017642,CUT1-ALL-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.146010671,0.068832401,0.710899649,1,40955,4,VIS
banknote,2,1029,0.559766764,0.55393586,600.000798,SOCT-Benders,None,0,600,138,0.805263158,1029,570,7769,8822,509.1989062,0,,,,,
banknote,2,1029,0.988338192,0.991253644,600.0015721,OCT-Multivariate,FALSE,0,600,15,1,0,0.005830904,,,,,,,,,
banknote,2,1029,0.997084548,0.999028183,20.17966413,OCT-Multivariate,FALSE,0,600,89,0,0,0,,,,,,,,,
banknote,2,1029,1,1,5.635161161,OCT-Multivariate,FALSE,0,600,42,0,0,0,,,,,,,,,
wine_white,4,3673,0.028571429,0.038115981,600.9508491,CUT2-UF,FALSE,0,600,138,inf,0,3673,65,469,74.37605961,0.09463886,0,0,0,0,VIS
wine_white,4,3673,0.028571429,0.038115981,600.0183392,CUT2,FALSE,0,600,138,inf,0,3673,1,0,0.124343148,0.082541088,0,0,0,0,VIS
wine_white,4,3673,0.028571429,0.038115981,600.0202689,CUT2-FF-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.115572175,0.077697124,0.853021791,1,32837,4,VIS
wine_white,4,3673,0.028571429,0.038115981,600.0822141,CUT2-MV-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.116954137,0.073421896,0.961803248,1,32837,4,VIS
wine_white,4,3673,0.028571429,0.038115981,600.019222,CUT2-ALL-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.12344767,0.079587283,1.357382812,1,74181,4,VIS
banknote,2,1029,0.536443149,0.561710398,600.0134909,SOCT-Benders,None,0,600,15,0.780276817,1029,578,7950,8371,522.6231894,0,,,,,
banknote,2,1029,0.67638484,0.654033042,600.004061,OCT-Multivariate,FALSE,0,600,0,1,0,0.345966958,,,,,,,,,
wine_white,4,3673,0.182040816,0.178872856,600.0460501,CUT1-UF,FALSE,0,600,15,inf,0,3673,21,122,18.68580635,0.092155015,0,0,0,0,VIS
wine_white,4,3673,0.182040816,0.178872856,600.0216889,CUT1,FALSE,0,600,15,inf,0,3673,1,0,0.129746417,0.092952976,0,0,0,0,VIS
wine_white,4,3673,0.182040816,0.178872856,600.0267692,CUT1-FF-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.126740456,0.082390456,0.501983918,1,16105,4,VIS
wine_white,4,3673,0.182040816,0.178872856,600.02424,CUT1-MV-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.10955153,0.078358145,0.5204852,1,16105,4,VIS
banknote,2,1029,0.594752187,0.542274052,600.063741,SOCT-Benders,None,0,600,89,0.844086022,1029,558,7377,9124,490.9717751,0,,,,,
wine_white,4,3673,0.182040816,0.178872856,600.016387,CUT1-ALL-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.125826076,0.085165489,0.83515982,1,46798,4,VIS
banknote,3,1029,0.720116618,0.714285714,600.0019689,OCT-Multivariate,FALSE,0,600,138,1,0,0.285714286,,,,,,,,,
wine_white,4,3673,0.182040816,0.178872856,600.1732781,CUT2-UF,FALSE,0,600,15,inf,0,3673,161,1572,173.1161637,0.09282963,0,0,0,0,VIS
wine_white,4,3673,0.182040816,0.178872856,600.027009,CUT2,FALSE,0,600,15,inf,0,3673,1,0,0.126000907,0.087130813,0,0,0,0,VIS
wine_white,4,3673,0.182040816,0.178872856,600.0229518,CUT2-FF-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.118175721,0.076919477,0.874322832,1,36383,4,VIS
banknote,2,1029,0.539358601,0.560738581,600.0113518,SOCT-Benders,None,0,600,42,0.783362218,1029,577,7707,8262,514.633646,0,,,,,
wine_white,4,3673,0.182040816,0.178872856,600.0254841,CUT2-MV-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.12376366,0.088650597,1.047765838,1,36383,4,VIS
wine_white,4,3673,0.182040816,0.178872856,600.019556,CUT2-ALL-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.132191816,0.074681247,1.441738293,1,80776,4,VIS
banknote,3,1029,0.991253644,0.98931001,600.0065329,OCT-Multivariate,FALSE,0,600,15,1,0,0.007774538,,,,,,,,,
banknote,2,1029,0.574344023,0.549076774,600.037343,SOCT-Benders,None,0,600,0,0.821238938,1029,565,7906,8659,519.1512566,0,,,,,
wine_white,4,3673,0.187755102,0.176967057,601.0171709,CUT1-UF,FALSE,0,600,89,inf,0,3673,26,199,28.36441926,0.096852725,0,0,0,0,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0240941,CUT1,FALSE,0,600,89,inf,0,3673,1,0,0.123142889,0.081822647,0,0,0,0,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0173821,CUT1-FF-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.125349149,0.079241771,0.958016798,2,19601,4,VIS
wine_white,4,3673,0.187755102,0.176967057,600.019186,CUT1-MV-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.121864785,0.083124861,0.959205445,2,19601,4,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0294108,CUT1-ALL-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.130748129,0.079610707,1.19141127,2,49834,4,VIS
banknote,3,1029,1,0.98931001,600.0019178,OCT-Multivariate,FALSE,0,600,89,1,0,0.009718173,,,,,,,,,
banknote,3,1029,0.559766764,0.55393586,600.024555,SOCT-Benders,None,0,600,138,0.805263158,1029,570,4630,12750,454.6346421,0,,,,,
wine_white,4,3673,0.187755102,0.176967057,600.068439,CUT2-UF,FALSE,0,600,89,inf,0,3673,220,1725,249.2446815,0.101512024,0,0,0,0,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0308731,CUT2,FALSE,0,600,89,inf,0,3673,1,0,0.120729364,0.090575198,0,0,0,0,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0208719,CUT2-FF-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.121032704,0.081074679,1.519143844,2,40340,4,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0249779,CUT2-MV-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.133265199,0.087423673,1.667945456,2,40340,4,VIS
wine_white,4,3673,0.187755102,0.176967057,600.0180621,CUT2-ALL-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.117191356,0.074933872,1.981270494,2,79217,4,VIS
banknote,3,1029,0.985422741,0.988338192,600.0018702,OCT-Multivariate,FALSE,0,600,42,1,0,0.008746356,,,,,,,,,
banknote,3,1029,0.997084548,0.994169096,401.1307211,OCT-Multivariate,FALSE,0,600,0,0,0,0,,,,,,,,,
banknote,3,1029,0.536443149,0.561710398,600.0170331,SOCT-Benders,None,0,600,15,0.780276817,1029,578,4128,14197,446.0095718,0,,,,,
wine_white,4,3673,0.291428571,0.299482712,600.7671199,CUT1-UF,FALSE,0,600,42,inf,0,3673,162,1185,151.7264166,0.101674115,0,0,0,0,VIS
wine_white,4,3673,0.291428571,0.299482712,600.0253918,CUT1,FALSE,0,600,42,inf,0,3673,1,0,0.124669679,0.094145136,0,0,0,0,VIS
wine_white,4,3673,0.291428571,0.299482712,600.0189421,CUT1-FF-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.133802455,0.087759148,0.88439961,2,14813,4,VIS
wine_white,4,3673,0.291428571,0.299482712,600.037827,CUT1-MV-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.122011917,0.075254794,0.917779902,2,14813,4,VIS
wine_white,4,3673,0.291428571,0.299482712,600.015219,CUT1-ALL-ROOT,FALSE,0,600,42,inf,0,3673,2,4,0.963366667,0.07218555,1.100014655,2,39717,4,VIS
banknote,4,1029,0.667638484,0.670553936,604.391046,OCT-Multivariate,FALSE,0,600,138,1,0,0.330417881,,,,,,,,,
banknote,4,1029,0.994169096,1,59.52136898,OCT-Multivariate,FALSE,0,600,15,0,0,0,,,,,,,,,
banknote,3,1029,0.594752187,0.542274052,600.0020132,SOCT-Benders,None,0,600,89,0.844086022,1029,558,4166,14295,455.1518788,0,,,,,
wine_white,4,3673,0.291428571,0.299482712,600.8070731,CUT2-UF,FALSE,0,600,42,inf,0,3673,149,1570,153.2913679,0.085168503,0,0,0,0,VIS
wine_white,4,3673,0.291428571,0.299482712,600.0540679,CUT2,FALSE,0,600,42,inf,0,3673,1,0,0.123265976,0.077546092,0,0,0,0,VIS
wine_white,4,3673,0.291428571,0.299482712,600.0280108,CUT2-FF-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.123785483,0.077697959,0.733182346,1,13811,4,VIS
wine_white,4,3673,0.291428571,0.299482712,600.031507,CUT2-MV-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.119447365,0.081186857,0.75423987,1,13811,4,VIS
wine_white,4,3673,0.291428571,0.299482712,600.0269301,CUT2-ALL-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.126057278,0.083842076,1.936327033,2,77607,4,VIS
banknote,4,1029,0.997084548,0.990281827,600.0065689,OCT-Multivariate,FALSE,0,600,89,1,0,0.009718173,,,,,,,,,
banknote,3,1029,0.539358601,0.560738581,600.1238291,SOCT-Benders,None,0,600,42,0.783362218,1029,577,4363,13263,478.0114141,0,,,,,
wine_white,4,3673,0.192653061,0.175333515,601.3687711,CUT1-UF,FALSE,0,600,0,inf,0,3673,188,2026,263.099798,0.101088939,0,0,0,0,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0232131,CUT1,FALSE,0,600,0,inf,0,3673,1,0,0.107792705,0.086104287,0,0,0,0,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0647652,CUT1-FF-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.110172898,0.081166675,0.499505678,1,14980,4,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0214541,CUT1-MV-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.120600229,0.081654809,0.538597712,1,14980,4,VIS
wine_white,4,3673,0.192653061,0.175333515,600.020175,CUT1-ALL-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.136641417,0.082231376,0.793391339,1,45087,4,VIS
banknote,4,1029,0.988338192,0.998056365,500.4111242,OCT-Multivariate,FALSE,0,600,42,0,0,0,,,,,,,,,
banknote,3,1029,0.574344023,0.549076774,600.0637269,SOCT-Benders,None,0,600,0,0.821238938,1029,565,4411,12046,464.0650682,0,,,,,
wine_white,4,3673,0.192653061,0.175333515,600.7621248,CUT2-UF,FALSE,0,600,0,inf,0,3673,150,1327,175.4950708,0.100690313,0,0,0,0,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0263891,CUT2,FALSE,0,600,0,inf,0,3673,1,0,0.122684976,0.088056128,0,0,0,0,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0227542,CUT2-FF-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.139885617,0.07757974,0.868945464,1,34349,4,VIS
wine_white,4,3673,0.192653061,0.175333515,600.019273,CUT2-MV-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.130818252,0.071155142,1.033806952,1,34349,4,VIS
wine_white,4,3673,0.192653061,0.175333515,600.0149181,CUT2-ALL-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.125127519,0.066233996,1.442258935,1,78294,4,VIS
banknote,4,1029,0.594752187,0.571428571,600.011879,OCT-Multivariate,FALSE,0,600,0,1,0,0.428571429,,,,,,,,,
banknote,4,1029,0.559766764,0.55393586,600.2002099,SOCT-Benders,None,0,600,138,0.805263158,1029,570,2714,15614,414.923135,0,,,,,
