Data,H,|I|,Out_Acc,In_Acc,Sol_Time,MIP_Gap,Obj_Val,Obj_Bound,Model,HP_Time,HP_Obj,HP_Rank,FP_CB_Time,FP_Num_CB,FP_Cuts,FP_Cuts_per_CB,VIS_CB_Time,VIS_Num_CB,VIS_Cuts,Eps,Time_Limit,Rand_State,Warm_Start,Regularization,Max_Features
house-votes-84,4,326,0.963302752293578,0.9386503067484663,19.886470079421997,0.0,326.0,326.0,CUT1,20.951934887096286,linear,0.1,0,0,0,0,19.574013555422425,2,0,0,600,15,False,None,None
climate,4,405,0.1111111111111111,0.07654320987654321,100.56279301643372,0.0,405.0,405.0,CUT1,66.6956654638052,linear,0.25,0,0,0,0,97.1970583498478,3,7,0,600,138,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.26310110092163,0.0,405.0,405.0,CUT1,10.919277347624302,linear,0.25,0,0,0,0,10.906558649614453,2,1,0,600,15,False,None,None
house-votes-84,4,326,0.9724770642201835,0.9355828220858896,19.85312509536743,0.0,326.0,326.0,CUT1,20.83049754984677,linear,0.1,0,0,0,0,19.536831511184573,2,0,0,600,89,False,None,None
breast-cancer,4,214,0.4305555555555556,0.4485981308411215,43.636839866638184,0.0,214.0,214.0,CUT1,23.293142640963197,quadratic,0.1,0,0,0,0,42.28603105247021,3,13,0,600,89,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.691423892974854,0.0,405.0,405.0,CUT1,9.2854874599725,linear,0.25,0,0,0,0,9.335937295109034,2,1,0,600,89,False,None,None
breast-cancer,4,214,0.6944444444444444,0.7289719626168224,7.585067987442017,0.0,214.0,214.0,CUT1,7.903020842000842,quadratic,0.1,0,0,0,0,7.392161069437861,2,1,0,600,42,False,None,None
breast-cancer,4,214,0.5972222222222222,0.7383177570093458,0.7305319309234619,0.0,214.0,214.0,CUT1,0.0025619640946388245,quadratic,0.1,0,0,0,0,0.0075524114072322845,3,0,0,600,0,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.832719802856445,0.0,405.0,405.0,CUT1,8.471404293552041,linear,0.25,0,0,0,0,8.478992212563753,2,1,0,600,42,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,21.003281831741333,0.0,326.0,326.0,CUT1,22.000843424350023,linear,0.1,0,0,0,0,20.69409172423184,2,0,0,600,42,False,None,None
breast-cancer,5,214,0.6527777777777778,0.7429906542056075,12.634605169296265,0.0,214.0,214.0,CUT1,7.90709937363863,quadratic,0.1,0,0,0,0,11.213920155540109,3,2,0,600,138,False,None,None
balance-scale,5,468,0.42038216560509556,0.4829059829059829,82.25535202026367,0.0,468.0,468.0,CUT1,84.89989062771201,linear,0.9,0,0,0,0,80.68510442227125,2,17,0,600,138,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.210575103759766,0.0,405.0,405.0,CUT1,9.850760478526354,linear,0.25,0,0,0,0,9.857423854991794,2,1,0,600,0,False,None,None
breast-cancer,5,214,0.5972222222222222,0.7523364485981309,20.787304878234863,0.0,214.0,214.0,CUT1,5.463498568162322,quadratic,0.1,0,0,0,0,18.60328871011734,5,4,0,600,15,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.189601182937622,0.0,326.0,326.0,CUT1,21.201445762068033,linear,0.1,0,0,0,0,19.872123477980494,2,0,0,600,0,False,None,None
breast-cancer,5,214,0.3055555555555556,0.29439252336448596,29.845571041107178,0.0,214.0,214.0,CUT1,8.820806270465255,quadratic,0.1,0,0,0,0,27.184155087918043,5,10,0,600,89,False,None,None
tic-tac-toe,2,718,0.32916666666666666,0.35236768802228413,89.2774178981781,0.0,718.0,718.0,CUT1,95.91631528362632,linear,0.9,0,0,0,0,89.19913315214217,2,1,0,600,138,False,None,None
breast-cancer,5,214,0.6944444444444444,0.7289719626168224,7.744347810745239,0.0,214.0,214.0,CUT1,7.835631784051657,quadratic,0.1,0,0,0,0,7.332258857786655,2,1,0,600,42,False,None,None
house-votes-84,5,326,0.9357798165137615,0.9478527607361963,27.045120000839233,0.0,326.0,326.0,CUT1,20.899780495092273,linear,0.1,0,0,0,0,19.733455132693052,3,0,0,600,138,False,None,None
breast-cancer,5,214,0.5972222222222222,0.7523364485981309,7.2935950756073,0.0,214.0,214.0,CUT1,7.350605400279164,quadratic,0.1,0,0,0,0,6.877104299142957,2,1,0,600,0,False,None,None
house-votes-84,5,326,0.963302752293578,0.9386503067484663,20.536314964294434,0.0,326.0,326.0,CUT1,20.850524300709367,linear,0.1,0,0,0,0,19.629980020225048,2,0,0,600,15,False,None,None
banknote_authentication,4,1029,0.5597667638483965,0.5539358600583091,523.1841998100281,0.0,1029.0,1029.0,CUT1,437.743484467268,linear,|F|-1,0,0,0,0,440.432989127934,2,15,0,600,138,False,None,None
climate,5,405,0.1111111111111111,0.08148148148148149,65.27471613883972,0.0,405.0,405.0,CUT1,63.50515257008374,linear,0.25,0,0,0,0,63.70021535642445,2,13,0,600,138,False,None,None
balance-scale,5,468,0.6114649681528662,0.6495726495726496,82.40150284767151,0.0,468.0,468.0,CUT1,86.13602956943214,linear,0.9,0,0,0,0,80.47212576679885,2,19,0,600,15,False,None,None
house-votes-84,5,326,0.9724770642201835,0.9355828220858896,33.446938037872314,0.0,326.0,326.0,CUT1,25.646484687924385,linear,0.1,0,0,0,0,24.042681297287345,5,7,0,600,89,False,None,None
house-votes-84,5,326,0.963302752293578,0.9539877300613497,27.321041107177734,0.0,326.0,326.0,CUT1,19.247194467112422,linear,0.1,0,0,0,0,19.07073081471026,5,4,0,600,42,False,None,None
tic-tac-toe,2,718,0.375,0.3370473537604457,88.49261808395386,0.0,718.0,718.0,CUT1,93.94466894492507,linear,0.9,0,0,0,0,88.4117027707398,2,1,0,600,15,False,None,None
climate,5,405,0.9259259259259259,0.908641975308642,65.50599193572998,0.0,405.0,405.0,CUT1,63.35965452902019,linear,0.25,0,0,0,0,63.707440122962,2,14,0,600,15,False,None,None
house-votes-84,5,326,0.944954128440367,0.9447852760736196,22.201510190963745,0.0,326.0,326.0,CUT1,21.53166107274592,linear,0.1,0,0,0,0,20.43878609314561,3,1,0,600,0,False,None,None
house-votes-84,2,326,0.9357798165137615,0.9478527607361963,20.002650022506714,0.0,326.0,326.0,CUT1,21.254195375368,quadratic,|F|-1,0,0,0,0,19.95365003682673,2,0,0,600,138,False,None,None
balance-scale,5,468,0.42038216560509556,0.48717948717948717,83.59938597679138,0.0,468.0,468.0,CUT1,86.84422467648983,linear,0.9,0,0,0,0,81.83180823177099,2,19,0,600,89,False,None,None
house-votes-84,2,326,0.963302752293578,0.9386503067484663,19.49840497970581,0.0,326.0,326.0,CUT1,20.69105094857514,quadratic,|F|-1,0,0,0,0,19.450955333188176,2,0,0,600,15,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,64.10069704055786,0.0,405.0,405.0,CUT1,63.34456705674529,linear,0.25,0,0,0,0,62.94659951329231,2,15,0,600,89,False,None,None
house-votes-84,2,326,0.9724770642201835,0.9355828220858896,19.48694896697998,0.0,326.0,326.0,CUT1,20.66303756646812,quadratic,|F|-1,0,0,0,0,19.439096588641405,2,0,0,600,89,False,None,None
tic-tac-toe,2,718,0.3541666666666667,0.34401114206128136,88.02161407470703,0.0,718.0,718.0,CUT1,94.18281787633896,linear,0.9,0,0,0,0,87.94249765388668,2,1,0,600,89,False,None,None
house-votes-84,2,326,0.963302752293578,0.9539877300613497,20.59230089187622,0.0,326.0,326.0,CUT1,22.093350553885102,quadratic,|F|-1,0,0,0,0,20.544735984876752,2,0,0,600,42,False,None,None
house-votes-84,2,326,0.944954128440367,0.9447852760736196,19.72071886062622,0.0,326.0,326.0,CUT1,20.930101860314608,quadratic,|F|-1,0,0,0,0,19.66842206567526,2,0,0,600,0,False,None,None
balance-scale,5,468,0.21656050955414013,0.25213675213675213,82.12704086303711,0.0,468.0,468.0,CUT1,85.84651478379965,linear,0.9,0,0,0,0,80.69911086186767,2,18,0,600,42,False,None,None
climate,5,405,0.8666666666666667,0.9308641975308642,64.34292507171631,0.0,405.0,405.0,CUT1,63.30799146741629,linear,0.25,0,0,0,0,63.1854910235852,2,13,0,600,42,False,None,None
house-votes-84,3,326,0.9357798165137615,0.9478527607361963,20.13597583770752,0.0,326.0,326.0,CUT1,21.295785829424858,quadratic,|F|-1,0,0,0,0,20.00409735366702,2,0,0,600,138,False,None,None
house-votes-84,3,326,0.963302752293578,0.9386503067484663,19.522931814193726,0.0,326.0,326.0,CUT1,20.963284015655518,quadratic,|F|-1,0,0,0,0,19.41086986847222,2,0,0,600,15,False,None,None
house-votes-84,3,326,0.9724770642201835,0.9355828220858896,19.64872407913208,0.0,326.0,326.0,CUT1,20.76146301627159,quadratic,|F|-1,0,0,0,0,19.536565041169524,2,0,0,600,89,False,None,None
tic-tac-toe,2,718,0.7375,0.6866295264623955,91.8057210445404,0.0,718.0,718.0,CUT1,97.6495798099786,linear,0.9,0,0,0,0,91.72591193206608,2,1,0,600,42,False,None,None
house-votes-84,3,326,0.963302752293578,0.9386503067484663,20.706963062286377,0.0,326.0,326.0,CUT1,21.960909442976117,quadratic,|F|-1,0,0,0,0,20.563559791073203,2,0,0,600,42,False,None,None
climate,5,405,0.9037037037037037,0.9160493827160494,64.43604302406311,0.0,405.0,405.0,CUT1,63.18235294520855,linear,0.25,0,0,0,0,63.01559039950371,2,13,0,600,0,False,None,None
climate,2,405,0.1111111111111111,0.07654320987654321,9.383361101150513,0.0,405.0,405.0,CUT1,9.356986206024885,linear,0.1,0,0,0,0,9.329492561519146,2,1,0,600,138,False,None,None
balance-scale,5,468,0.6624203821656051,0.7008547008547008,82.29306101799011,0.0,468.0,468.0,CUT1,85.8638483826071,linear,0.9,0,0,0,0,80.85589993745089,2,16,0,600,0,False,None,None
house-votes-84,3,326,0.944954128440367,0.9601226993865031,20.020850896835327,0.0,326.0,326.0,CUT1,21.20994899980724,quadratic,|F|-1,0,0,0,0,19.905026253312826,2,0,0,600,0,False,None,None
climate,2,405,0.9333333333333333,0.908641975308642,10.990203857421875,0.0,405.0,405.0,CUT1,10.894664479419589,linear,0.1,0,0,0,0,10.91886598430574,2,1,0,600,15,False,None,None
climate,2,405,0.8888888888888888,0.9234567901234568,9.382272005081177,0.0,405.0,405.0,CUT1,9.412224993109703,linear,0.1,0,0,0,0,9.324341379106045,2,1,0,600,89,False,None,None
climate,2,405,0.8666666666666667,0.9308641975308642,8.563889980316162,0.0,405.0,405.0,CUT1,8.496497878804803,linear,0.1,0,0,0,0,8.498995043337345,2,1,0,600,42,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.49839687347412,0.0,326.0,326.0,CUT1,21.45979632437229,quadratic,|F|-1,0,0,0,0,20.186342561617494,2,0,0,600,138,False,None,None
climate,2,405,0.0962962962962963,0.08148148148148149,9.892679929733276,0.0,405.0,405.0,CUT1,9.922223094850779,linear,0.1,0,0,0,0,9.838279200717807,2,1,0,600,0,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,9.413007974624634,0.0,405.0,405.0,CUT1,9.309698559343815,linear,0.1,0,0,0,0,9.280422134324908,2,1,0,600,138,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,20.01163601875305,0.0,326.0,326.0,CUT1,20.95461370423436,quadratic,|F|-1,0,0,0,0,19.69664267450571,2,0,0,600,15,False,None,None
balance-scale,2,468,0.5859872611464968,0.5918803418803419,47.909588098526,0.0,468.0,468.0,CUT1,50.64277917891741,linear,0.75,0,0,0,0,47.679780416190624,2,1,0,600,138,False,None,None
climate,3,405,0.06666666666666667,0.09135802469135802,11.09827208518982,0.0,405.0,405.0,CUT1,10.966277234256268,linear,0.1,0,0,0,0,10.966692477464676,2,1,0,600,15,False,None,None
tic-tac-toe,2,718,0.31666666666666665,0.3565459610027855,89.64524102210999,0.0,718.0,718.0,CUT1,95.24255090020597,linear,0.9,0,0,0,0,89.56966372020543,2,1,0,600,0,False,None,None
house-votes-84,4,326,0.9724770642201835,0.9355828220858896,19.880709171295166,0.0,326.0,326.0,CUT1,20.705529062077403,quadratic,|F|-1,0,0,0,0,19.561632009223104,2,0,0,600,89,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,28.531226873397827,0.0,405.0,405.0,CUT1,9.207277372479439,linear,0.1,0,0,0,0,27.534065207466483,4,3,0,600,89,False,None,None
climate,3,405,0.8666666666666667,0.9308641975308642,8.678680896759033,0.0,405.0,405.0,CUT1,8.51603651046753,linear,0.1,0,0,0,0,8.49139066413045,2,1,0,600,42,False,None,None
climate,3,405,0.0962962962962963,0.08148148148148149,10.001194953918457,0.0,405.0,405.0,CUT1,9.906268693506718,linear,0.1,0,0,0,0,9.871052285656333,2,1,0,600,0,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,20.885101079940796,0.0,326.0,326.0,CUT1,21.888884842395782,quadratic,|F|-1,0,0,0,0,20.579788584262133,2,0,0,600,42,False,None,None
balance-scale,2,468,0.45222929936305734,0.5149572649572649,47.06970191001892,0.0,468.0,468.0,CUT1,49.87322768010199,linear,0.75,0,0,0,0,46.86687968671322,2,0,0,600,15,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,19.936572074890137,0.0,326.0,326.0,CUT1,21.048065025359392,quadratic,|F|-1,0,0,0,0,19.626289419829845,2,0,0,600,0,False,None,None
house-votes-84,5,326,0.9357798165137615,0.9478527607361963,26.79638910293579,0.0,326.0,326.0,CUT1,20.790362304076552,quadratic,|F|-1,0,0,0,0,19.63140395656228,3,0,0,600,138,False,None,None
balance-scale,2,468,0.5031847133757962,0.44871794871794873,47.75732207298279,0.0,468.0,468.0,CUT1,50.63527833856642,linear,0.75,0,0,0,0,47.587667955085635,2,0,0,600,89,False,None,None
banknote_authentication,4,1029,0.5364431486880467,0.5617103984450923,478.107323884964,0.0,1029.0,1029.0,CUT1,380.41436948627234,linear,|F|-1,0,0,0,0,380.9663085564971,2,10,0,600,15,False,None,None
tic-tac-toe,3,718,0.32916666666666666,0.35236768802228413,89.19328594207764,0.0,718.0,718.0,CUT1,95.30817758850753,linear,0.9,0,0,0,0,88.91428784281015,2,1,0,600,138,False,None,None
house-votes-84,5,326,0.963302752293578,0.9386503067484663,20.368408918380737,0.0,326.0,326.0,CUT1,20.8267407361418,quadratic,|F|-1,0,0,0,0,19.495621969923377,2,0,0,600,15,False,None,None
climate,4,405,0.1111111111111111,0.07654320987654321,101.04213190078735,0.0,405.0,405.0,CUT1,67.49613274820149,linear,0.1,0,0,0,0,97.65276674553752,3,7,0,600,138,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.46811819076538,0.0,405.0,405.0,CUT1,11.056501507759094,linear,0.1,0,0,0,0,11.073992168530822,2,1,0,600,15,False,None,None
house-votes-84,5,326,0.9724770642201835,0.9355828220858896,33.46158719062805,0.0,326.0,326.0,CUT1,25.54802737943828,quadratic,|F|-1,0,0,0,0,23.748093008995056,5,7,0,600,89,False,None,None
balance-scale,2,468,0.4840764331210191,0.5042735042735043,48.211413860321045,0.0,468.0,468.0,CUT1,51.19187395274639,linear,0.75,0,0,0,0,48.03426767885685,2,0,0,600,42,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.86781620979309,0.0,405.0,405.0,CUT1,9.502152161672711,linear,0.1,0,0,0,0,9.467409037053585,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.991253137588501,0.0,405.0,405.0,CUT1,8.502525087445974,linear,0.1,0,0,0,0,8.591146839782596,2,1,0,600,42,False,None,None
house-votes-84,5,326,0.963302752293578,0.9539877300613497,27.03361988067627,0.0,326.0,326.0,CUT1,19.01313723064959,quadratic,|F|-1,0,0,0,0,18.870517931878567,5,4,0,600,42,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.25925588607788,0.0,405.0,405.0,CUT1,9.878251099959016,linear,0.1,0,0,0,0,9.904626352712512,2,1,0,600,0,False,None,None
balance-scale,2,468,0.4713375796178344,0.45726495726495725,37.402183055877686,0.0,468.0,468.0,CUT1,39.20717781223357,linear,0.75,0,0,0,0,36.87056287936866,2,1,0,600,0,False,None,None
house-votes-84,5,326,0.944954128440367,0.9447852760736196,21.893244981765747,0.0,326.0,326.0,CUT1,21.349437151104212,quadratic,|F|-1,0,0,0,0,20.16681082174182,3,1,0,600,0,False,None,None
tic-tac-toe,3,718,0.675,0.7075208913649025,89.95027184486389,0.0,718.0,718.0,CUT1,94.25603907555342,linear,0.9,0,0,0,0,89.02549116872251,2,1,0,600,15,False,None,None
house-votes-84,2,326,0.9357798165137615,0.9478527607361963,19.991305828094482,0.0,326.0,326.0,CUT1,21.28968813456595,quadratic,0.9,0,0,0,0,19.942111080512404,2,0,0,600,138,False,None,None
house-votes-84,2,326,0.963302752293578,0.9386503067484663,19.488450050354004,0.0,326.0,326.0,CUT1,20.72721573151648,quadratic,0.9,0,0,0,0,19.44083840213716,2,0,0,600,15,False,None,None
climate,5,405,0.1111111111111111,0.08148148148148149,65.11542201042175,0.0,405.0,405.0,CUT1,63.792353140190244,linear,0.1,0,0,0,0,63.66530494950712,2,13,0,600,138,False,None,None
house-votes-84,2,326,0.9724770642201835,0.9355828220858896,19.457898139953613,0.0,326.0,326.0,CUT1,20.705603040754795,quadratic,0.9,0,0,0,0,19.409998843446374,2,0,0,600,89,False,None,None
balance-scale,3,468,0.4140127388535032,0.47649572649572647,101.66648697853088,0.0,468.0,468.0,CUT1,64.33693869784474,linear,0.75,0,0,0,0,99.0817066449672,3,6,0,600,138,False,None,None
house-votes-84,2,326,0.963302752293578,0.9539877300613497,20.49944806098938,0.0,326.0,326.0,CUT1,21.873865768313408,quadratic,0.9,0,0,0,0,20.452807907015085,2,0,0,600,42,False,None,None
house-votes-84,2,326,0.944954128440367,0.9447852760736196,19.65918493270874,0.0,326.0,326.0,CUT1,20.869497952982783,quadratic,0.9,0,0,0,0,19.60515269637108,2,0,0,600,0,False,None,None
tic-tac-toe,3,718,0.3541666666666667,0.34401114206128136,89.4423680305481,0.0,718.0,718.0,CUT1,94.88275244645774,linear,0.9,0,0,0,0,89.21491091512144,2,1,0,600,89,False,None,None
climate,5,405,0.9259259259259259,0.908641975308642,64.52666807174683,0.0,405.0,405.0,CUT1,63.512863805517554,linear,0.1,0,0,0,0,63.07795940153301,2,14,0,600,15,False,None,None
house-votes-84,3,326,0.9357798165137615,0.9478527607361963,20.063035011291504,0.0,326.0,326.0,CUT1,21.343913670629263,quadratic,0.9,0,0,0,0,19.933165568858385,2,0,0,600,138,False,None,None
balance-scale,3,468,0.4267515923566879,0.4722222222222222,48.62689995765686,0.0,468.0,468.0,CUT1,48.886414451524615,linear,0.75,0,0,0,0,46.050877403467894,2,3,0,600,15,False,None,None
house-votes-84,3,326,0.963302752293578,0.9386503067484663,19.575310945510864,0.0,326.0,326.0,CUT1,20.7593711912632,quadratic,0.9,0,0,0,0,19.463731534779072,2,0,0,600,15,False,None,None
house-votes-84,3,326,0.9724770642201835,0.9355828220858896,19.53336000442505,0.0,326.0,326.0,CUT1,20.756722539663315,quadratic,0.9,0,0,0,0,19.422184148803353,2,0,0,600,89,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,64.88558888435364,0.0,405.0,405.0,CUT1,63.64514832943678,linear,0.1,0,0,0,0,63.717851331457496,2,15,0,600,89,False,None,None
house-votes-84,3,326,0.963302752293578,0.9386503067484663,20.598464965820312,0.0,326.0,326.0,CUT1,21.87274346128106,quadratic,0.9,0,0,0,0,20.45546910353005,2,0,0,600,42,False,None,None
balance-scale,3,468,0.5796178343949044,0.5833333333333334,59.10322713851929,0.0,468.0,468.0,CUT1,59.57688320055604,linear,0.75,0,0,0,0,56.65076169744134,2,3,0,600,89,False,None,None
tic-tac-toe,3,718,0.26666666666666666,0.3732590529247911,91.81144881248474,0.0,718.0,718.0,CUT1,97.36393427662551,linear,0.9,0,0,0,0,91.53720059804618,2,1,0,600,42,False,None,None
house-votes-84,3,326,0.944954128440367,0.9601226993865031,19.845766067504883,0.0,326.0,326.0,CUT1,20.986234402284026,quadratic,0.9,0,0,0,0,19.732099594548345,2,0,0,600,0,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.271728038787842,0.0,326.0,326.0,CUT1,21.3215064778924,quadratic,0.9,0,0,0,0,19.964689310640097,2,0,0,600,138,False,None,None
balance-scale,3,468,0.5031847133757962,0.4465811965811966,66.03587293624878,0.0,468.0,468.0,CUT1,30.277288805693388,linear,0.75,0,0,0,0,63.84449997916818,3,2,0,600,42,False,None,None
climate,5,405,0.8666666666666667,0.9308641975308642,64.58916902542114,0.0,405.0,405.0,CUT1,63.41025306843221,linear,0.1,0,0,0,0,63.432720163837075,2,13,0,600,42,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,19.778234004974365,0.0,326.0,326.0,CUT1,20.849720427766442,quadratic,0.9,0,0,0,0,19.469009095802903,2,0,0,600,15,False,None,None
house-votes-84,4,326,0.9724770642201835,0.9355828220858896,19.784909963607788,0.0,326.0,326.0,CUT1,20.881548518314958,quadratic,0.9,0,0,0,0,19.469954745844007,2,0,0,600,89,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,21.118528842926025,0.0,326.0,326.0,CUT1,22.24143546074629,quadratic,0.9,0,0,0,0,20.807355541735888,2,0,0,600,42,False,None,None
tic-tac-toe,3,718,0.7041666666666667,0.6977715877437326,90.42283797264099,0.0,718.0,718.0,CUT1,95.62975418567657,linear,0.9,0,0,0,0,90.17897452786565,2,1,0,600,0,False,None,None
balance-scale,3,468,0.5605095541401274,0.6239316239316239,61.44588494300842,0.0,468.0,468.0,CUT1,64.08210597001016,linear,0.75,0,0,0,0,60.42885440774262,2,3,0,600,0,False,None,None
climate,5,405,0.9037037037037037,0.9160493827160494,65.28008103370667,0.0,405.0,405.0,CUT1,64.00929363258183,linear,0.1,0,0,0,0,63.839748810976744,2,13,0,600,0,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.219223976135254,0.0,326.0,326.0,CUT1,21.346673669293523,quadratic,0.9,0,0,0,0,19.902176843956113,2,0,0,600,0,False,None,None
climate,2,405,0.1111111111111111,0.07654320987654321,9.450844049453735,0.0,405.0,405.0,CUT1,9.508119439706206,quadratic,|F|-1,0,0,0,0,9.396439732983708,2,1,0,600,138,False,None,None
climate,2,405,0.9333333333333333,0.908641975308642,10.925724983215332,0.0,405.0,405.0,CUT1,10.995600178837776,quadratic,|F|-1,0,0,0,0,10.854524854570627,2,1,0,600,15,False,None,None
climate,2,405,0.8888888888888888,0.9234567901234568,9.443604946136475,0.0,405.0,405.0,CUT1,9.418313136324286,quadratic,|F|-1,0,0,0,0,9.385851185768843,2,1,0,600,89,False,None,None
house-votes-84,5,326,0.9357798165137615,0.9478527607361963,27.04502296447754,0.0,326.0,326.0,CUT1,20.990136794745922,quadratic,0.9,0,0,0,0,19.740304846316576,3,0,0,600,138,False,None,None
banknote_authentication,4,1029,0.5947521865889213,0.5422740524781341,480.01681208610535,0.0,1029.0,1029.0,CUT1,372.97232805565,linear,|F|-1,0,0,0,0,376.95247542485595,2,10,0,600,89,False,None,None
climate,2,405,0.8666666666666667,0.9308641975308642,8.545257091522217,0.0,405.0,405.0,CUT1,8.607922229915857,quadratic,|F|-1,0,0,0,0,8.480648968368769,2,1,0,600,42,False,None,None
climate,2,405,0.0962962962962963,0.08148148148148149,10.040868043899536,0.0,405.0,405.0,CUT1,10.076203718781471,quadratic,|F|-1,0,0,0,0,9.985473142936826,2,1,0,600,0,False,None,None
house-votes-84,5,326,0.963302752293578,0.9386503067484663,20.721215963363647,0.0,326.0,326.0,CUT1,21.071825962513685,quadratic,0.9,0,0,0,0,19.82359799556434,2,0,0,600,15,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,9.620864868164062,0.0,405.0,405.0,CUT1,9.62243365868926,quadratic,|F|-1,0,0,0,0,9.48354015685618,2,1,0,600,138,False,None,None
climate,3,405,0.06666666666666667,0.09135802469135802,11.119016885757446,0.0,405.0,405.0,CUT1,11.035954972729087,quadratic,|F|-1,0,0,0,0,10.983605993911624,2,1,0,600,15,False,None,None
house-votes-84,5,326,0.9724770642201835,0.9355828220858896,33.953704833984375,0.0,326.0,326.0,CUT1,25.654892606660724,quadratic,0.9,0,0,0,0,23.969923492521048,5,7,0,600,89,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,28.719802856445312,0.0,405.0,405.0,CUT1,9.314604844897985,quadratic,|F|-1,0,0,0,0,27.680234882980585,4,3,0,600,89,False,None,None
climate,3,405,0.8666666666666667,0.9308641975308642,8.69687008857727,0.0,405.0,405.0,CUT1,8.48330283537507,quadratic,|F|-1,0,0,0,0,8.508150143548846,2,1,0,600,42,False,None,None
balance-scale,4,468,0.4840764331210191,0.43803418803418803,112.58992385864258,0.0,468.0,468.0,CUT1,104.79483504407108,linear,0.75,0,0,0,0,98.16420442424715,2,6,0,600,138,False,None,None
house-votes-84,5,326,0.963302752293578,0.9539877300613497,25.825462818145752,0.0,326.0,326.0,CUT1,19.22953642345965,quadratic,0.9,0,0,0,0,18.92328250594437,5,4,0,600,42,False,None,None
climate,3,405,0.0962962962962963,0.08148148148148149,9.934619188308716,0.0,405.0,405.0,CUT1,9.903980111703277,quadratic,|F|-1,0,0,0,0,9.803763318806887,2,1,0,600,0,False,None,None
house-votes-84,5,326,0.944954128440367,0.9447852760736196,22.13989806175232,0.0,326.0,326.0,CUT1,21.598170014098287,quadratic,0.9,0,0,0,0,20.37121738307178,3,1,0,600,0,False,None,None
house-votes-84,2,326,0.9357798165137615,0.9478527607361963,20.228698015213013,0.0,326.0,326.0,CUT1,21.39071713387966,quadratic,0.75,0,0,0,0,20.17855728045106,2,0,0,600,138,False,None,None
house-votes-84,2,326,0.963302752293578,0.9386503067484663,19.725682973861694,0.0,326.0,326.0,CUT1,20.830137504264712,quadratic,0.75,0,0,0,0,19.677913641557097,2,0,0,600,15,False,None,None
balance-scale,4,468,0.09554140127388536,0.07264957264957266,106.58232998847961,0.0,468.0,468.0,CUT1,46.8674622643739,linear,0.75,0,0,0,0,85.5136743541807,3,6,0,600,15,False,None,None
tic-tac-toe,4,718,0.32916666666666666,0.35236768802228413,288.894896030426,0.0,718.0,718.0,CUT1,101.17903833463788,linear,0.9,0,0,0,0,286.3666465561837,4,3,0,600,138,False,None,None
house-votes-84,2,326,0.9724770642201835,0.9355828220858896,19.701857089996338,0.0,326.0,326.0,CUT1,20.94299746491015,quadratic,0.75,0,0,0,0,19.653892571106553,2,0,0,600,89,False,None,None
climate,4,405,0.762962962962963,0.7580246913580246,100.29730796813965,0.0,405.0,405.0,CUT1,66.8453309070319,quadratic,|F|-1,0,0,0,0,96.93024206347764,3,7,0,600,138,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.251240968704224,0.0,405.0,405.0,CUT1,10.92213473469019,quadratic,|F|-1,0,0,0,0,10.898987529799342,2,1,0,600,15,False,None,None
house-votes-84,2,326,0.963302752293578,0.9539877300613497,20.82429313659668,0.0,326.0,326.0,CUT1,22.069004839286208,quadratic,0.75,0,0,0,0,20.777817787602544,2,0,0,600,42,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.63336181640625,0.0,405.0,405.0,CUT1,9.306876942515373,quadratic,|F|-1,0,0,0,0,9.280938247218728,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.827357053756714,0.0,405.0,405.0,CUT1,8.46898428723216,quadratic,|F|-1,0,0,0,0,8.474426718428731,2,1,0,600,42,False,None,None
